RecID,IdTruth
A105707,55502
A100692,55502
A101132,55502
A102405,55502
A102697,55503
A106259,55503
A103504,55503
A103171,55503
A105022,55504
A102335,55504
A102089,55504
A102911,55504
A104865,55504
A101484,55505
A102497,55505
A101016,55505
A106648,55505
A102747,55505
A104721,55505
A105412,38719
A105837,38719
A102709,38719
A104672,38719
A103989,38720
A101414,38720
A103440,38720
A105660,38720
A100127,38720
A100277,38721
A103796,38721
A103881,38721
A101546,38721
A102228,38721
A104603,38721
A102063,38722
A105147,38722
A106841,38722
A102253,38722
A106236,38722
A100157,38722
A102126,38723
A105678,38723
A103373,38723
A101548,38723
A100570,38723
A100929,38724
A107092,38724
A100271,38724
A102954,38724
A105594,38724
A103329,38724
A106439,38725
A104698,38725
A106336,38725
A105866,38725
A100240,38725
A102118,38725
A101586,38726
A104796,38726
A100175,38726
A103694,38726
A105168,38727
A105563,38727
A106554,38727
A104758,38727
A100453,38728
A105391,38728
A103011,38728
A104383,38728
A101898,51676
A104344,51676
A103199,51676
A101701,51676
A103645,51676
A105953,51677
A105338,51677
A100810,51677
A105656,51678
A101029,51678
A105627,51678
A102187,51678
A103863,51678
A104809,51678
A103083,51679
A104281,51679
A101806,51679
A101227,51679
A104067,51679
A101246,51680
A101127,51680
A105271,51680
A103388,51681
A104923,51681
A100759,51681
A100706,51682
A100056,51682
A106212,51682
A106319,51682
A100234,51682
A103473,51683
A103360,51683
A105526,51683
A102901,51684
A104641,51684
A106972,51684
A102300,51684
A102578,51685
A105619,51685
A105176,51685
A102233,51685
A105543,51685
A102376,51686
A101625,51686
A100223,51686
A102186,51686
A100733,51686
A103703,51686
A104094,51687
A101896,51687
A102092,51687
A104149,51687
A106480,53481
A102021,53481
A104102,53481
A103262,53481
A106074,53481
A101437,53481
A102115,53482
A102872,53482
A106354,53482
A102208,53483
A105165,53483
A105810,53483
A102783,53483
A102799,53484
A107192,53484
A100181,53484
A106130,53484
A106131,53484
A106845,53484
A101363,53485
A104977,53485
A104230,53485
A100731,53485
A100623,53485
A103072,61094
A101624,61094
A100254,61094
A103167,61095
A102514,61095
A100835,61095
A100968,61095
A103122,61095
A104415,61095
A103392,61096
A100595,61096
A100560,61096
A103106,61097
A105759,61097
A101754,61097
A106483,61097
A102552,61097
A105789,61097
A100923,61098
A104456,61098
A106820,61098
A103599,61098
A103029,61098
A100651,7646
A102073,7646
A102206,7646
A106138,7646
A107180,7647
A100847,7647
A106737,7647
A100039,7647
A102473,7647
A104205,7647
A102935,7648
A102131,7648
A100998,7648
A100305,7649
A103273,7649
A103938,7649
A106453,7649
A104711,7649
A101381,7650
A102827,7650
A102727,7650
A103746,7650
A100865,7651
A101867,7651
A103279,7651
A106861,8848
A101067,8848
A100723,8848
A104023,8848
A101891,8848
A103218,8849
A100804,8849
A102177,8849
A106821,8850
A103928,8850
A106046,8850
A103528,8850
A104237,8850
A102240,8851
A103449,8851
A103385,8851
A102549,8851
A104250,8852
A102982,8852
A103596,8852
A102091,8852
A103368,8853
A101928,8853
A105692,8853
A102114,8854
A100266,8854
A100139,8854
A104357,8854
A101970,8854
A101190,8855
A101577,8855
A105201,8855
A104608,8855
A103247,8855
A101601,8855
A106446,8856
A105819,8856
A104487,8856
A101689,8856
A104594,8857
A104445,8857
A104060,8857
A103509,8857
A101926,8857
A106152,8857
A101352,9864
A104254,9864
A102546,9864
A101759,9864
A106786,9864
A106310,9864
A104719,9865
A100936,9865
A105080,9865
A101733,9866
A100922,9866
A102591,9866
A102916,9867
A106314,9867
A106084,9867
A106876,9868
A104508,9868
A103062,9868
A105618,9868
A101158,9868
A105672,9869
A106294,9869
A102662,9869
A104297,9869
A101164,9870
A101527,9870
A104037,9870
A104733,9870
A100042,26140
A105998,26140
A104913,26140
A102744,26140
A103834,26140
A101993,26140
A101401,26141
A105333,26141
A105104,26141
A101578,26142
A104522,26142
A104310,26142
A105681,26142
A104437,26142
A106505,26143
A102337,26143
A106860,26143
A104021,26143
A104378,26144
A102765,26144
A103327,26144
A106165,26144
A100250,26144
A101765,26145
A107106,26145
A101771,26145
A101495,26146
A102045,26146
A101621,26146
A103447,36548
A104582,36548
A100397,36548
A106729,36548
A102247,36549
A100538,36549
A104058,36549
A104751,36549
A100216,36549
A100072,36549
A107057,36550
A102607,36550
A105580,36550
A106080,36550
A100885,36550
A106407,36550
A100239,36551
A100485,36551
A103778,36551
A106362,36552
A101787,36552
A107267,36552
A106273,36553
A101121,36553
A105863,36553
A102011,36553
A104952,36553
A105623,36553
A103253,36554
A103251,36554
A104892,36554
A103298,36555
A102301,36555
A104976,36555
A104864,36555
A102829,36556
A100111,36556
A100186,36556
A103781,36556
A103268,49053
A103477,49053
A100495,49053
A101685,49053
A106320,49053
A103105,49054
A105013,49054
A104696,49054
A106223,49054
A101539,49054
A100253,49054
A103600,49055
A106185,49055
A105652,49055
A106312,49056
A102584,49056
A100449,49056
A106301,49056
A106097,49056
A105503,55482
A105343,55482
A100760,55482
A100629,55482
A105964,55483
A104127,55483
A105263,55483
A104075,55483
A105424,55483
A101604,55483
A100213,55484
A106655,55484
A100963,55484
A101711,55484
A106114,55485
A106192,55485
A103091,55485
A100616,55486
A101852,55486
A101245,55486
A103762,55486
A105349,55486
A106566,55487
A102933,55487
A101257,55487
A105761,55488
A106153,55488
A107073,55488
A103717,58805
A104062,58805
A107116,58805
A100475,58805
A102825,58805
A103201,58805
A106307,58806
A103889,58806
A104253,58806
A102097,58806
A100627,58806
A104039,58806
A100227,58807
A103521,58807
A106700,58807
A104853,58808
A102158,58808
A102231,58808
A102039,58808
A106254,58808
A100187,58808
A101301,58809
A106546,58809
A101687,58809
A105916,58809
A106517,58809
A100917,58810
A107139,58810
A102630,58810
A100292,58810
A102380,58810
A103925,58811
A106248,58811
A104146,58811
A100943,58812
A105065,58812
A106498,58812
A106690,58812
A104488,58812
A105658,58813
A101783,58813
A105367,58813
A100092,61546
A100696,61546
A103967,61546
A106853,61546
A105699,61546
A105828,61547
A106684,61547
A100441,61547
A104006,61547
A103266,61548
A105128,61548
A103531,61548
A106228,61549
A101912,61549
A101241,61549
A103623,61549
A100770,61549
A101694,61550
A105703,61550
A105956,61550
A104600,61550
A103215,61551
A102629,61551
A101574,61551
A101777,71177
A105494,71177
A100574,71177
A107014,71177
A104203,71177
A100295,71178
A104834,71178
A104716,71178
A105538,71178
A100882,71178
A104688,71179
A106744,71179
A101542,71179
A101292,71179
A102952,71180
A102474,71180
A103376,71180
A106794,71180
A103111,71180
A104738,71180
A100575,71181
A105827,71181
A104327,71181
A105281,71181
A104464,71181
A104555,71181
A100415,71182
A104934,71182
A104306,71182
A105063,71182
A101333,71183
A100281,71183
A104591,71183
A102501,71183
A104850,71184
A102375,71184
A100755,71184
A100323,71185
A106759,71185
A100684,71185
A104116,71185
A101669,71185
A105797,71185
A105700,71186
A106550,71186
A105072,71186
A101355,79086
A106334,79086
A100212,79086
A101234,79086
A100954,79086
A106291,79087
A100950,79087
A101052,79087
A106875,79087
A106801,79088
A104043,79088
A101520,79088
A100714,79089
A107201,79089
A104479,79089
A103502,79089
A103782,79090
A101440,79090
A107203,79090
A103542,79103
A105106,79103
A105616,79103
A106917,79103
A104921,79103
A101755,79104
A101655,79104
A100562,79104
A103874,79104
A103005,79104
A106689,79105
A104115,79105
A107245,79105
A101910,79105
A105979,79105
A106070,79105
A102478,79106
A101670,79106
A100932,79106
A106403,79106
A100712,79106
A104868,79106
A104535,79107
A100707,79107
A100066,79107
A106948,79107
A102477,79107
A102661,79108
A101260,79108
A101938,79108
A105369,18077
A106557,18077
A101116,18077
A107157,18077
A102071,18078
A104978,18078
A103919,18078
A102312,18078
A100220,18078
A105795,18079
A100500,18079
A104654,18079
A104775,18079
A102596,18079
A104683,18080
A103917,18080
A102896,18080
A101349,18081
A106716,18081
A106777,18081
A102963,18081
A100317,18081
A104519,18082
A100725,18082
A105869,18082
A106530,18082
A101442,18082
A100739,18083
A102052,18083
A106773,18083
A100180,18084
A106438,18084
A106506,18084
A105275,18084
A102372,18084
A101913,32700
A106987,32700
A106331,32700
A101640,32700
A106796,32700
A101416,32700
A105752,32701
A106035,32701
A100078,32701
A102340,32701
A102330,32701
A106044,32701
A101380,32702
A106437,32702
A100750,32702
A105926,32702
A101411,32702
A101982,32702
A105596,32703
A102968,32703
A105970,32703
A101544,32703
A100464,32703
A102459,32703
A101159,32704
A104480,32704
A106345,32704
A105985,32704
A104201,32704
A100210,32705
A101658,32705
A103794,32705
A102146,32705
A105103,32706
A106267,32706
A103159,32706
A105166,32706
A103879,32706
A101110,32706
A105446,32707
A106609,32707
A106467,32707
A100330,32707
A101675,32707
A106584,32707
A100491,32708
A101220,32708
A102618,32708
A106709,32708
A105820,32708
A102419,32709
A104025,32709
A103065,32709
A102452,32709
A100758,32709
A101515,32710
A105814,32710
A106693,32710
A104999,45693
A100549,45693
A100788,45693
A102566,45693
A105325,45693
A103230,45693
A106680,45694
A106220,45694
A106347,45694
A101343,45695
A104101,45695
A105285,45695
A104338,45695
A106337,45695
A105478,45695
A103712,45696
A100505,45696
A106627,45696
A101174,45696
A103006,45697
A107044,45697
A106054,45697
A101073,45697
A102563,45697
A105649,45698
A101314,45698
A102826,45698
A105113,45698
A101837,45698
A104580,45699
A100608,45699
A102344,45699
A102986,72780
A104210,72780
A102460,72780
A100939,72781
A103629,72781
A100679,72781
A105173,72781
A105816,72781
A104613,72782
A101097,72782
A103168,72782
A105154,72782
A105638,72782
A107151,72783
A105312,72783
A102655,72783
A102806,72783
A100208,72783
A103013,72784
A103038,72784
A104669,72784
A105010,72784
A102811,72784
A104655,72784
A102790,72785
A104052,72785
A102895,72785
A102423,72785
A105470,72785
A104762,72785
A105708,72786
A106967,72786
A103015,72786
A105087,72786
A105407,72787
A103534,72787
A104981,72787
A102996,72787
A103120,72787
A102611,72787
A100580,72788
A103774,72788
A106282,72788
A104190,72788
A101357,72788
A104022,72789
A106864,72789
A105373,72789
A105209,72789
A101059,72789
A100173,72789
A103755,72790
A103307,72790
A107062,72790
A101619,7062
A106620,7062
A102295,7062
A103744,7062
A101693,7062
A101789,7063
A106706,7063
A102998,7063
A100958,7063
A100138,7063
A105518,7063
A104430,7064
A100312,7064
A100620,7064
A106349,7064
A104490,7064
A102625,7065
A100436,7065
A105116,7065
A104503,7066
A103475,7066
A102915,7066
A102029,7067
A101833,7067
A104458,7067
A101177,7067
A103079,7067
A106219,7067
A107053,7068
A104086,7068
A104133,7068
A105909,7068
A107126,7068
A100961,66867
A105683,66867
A106806,66867
A104191,66867
A104717,66868
A102006,66868
A101846,66868
A100386,66869
A105885,66869
A101054,66869
A100697,66869
A100484,66870
A101690,66870
A102646,66870
A104871,66870
A104547,66870
A105211,66870
A100196,66871
A103379,66871
A107084,66871
A100260,66872
A102249,66872
A103454,66872
A101307,66872
A102285,66873
A106800,66873
A104856,66873
A104773,10079
A102562,10079
A102144,10079
A105037,10079
A105549,10080
A101959,10080
A101324,10080
A103467,10080
A105400,10080
A100086,10081
A100237,10081
A106952,10081
A105648,10081
A103811,10081
A104379,10082
A102885,10082
A102705,10082
A104933,10082
A104459,10082
A102321,10082
A101335,10083
A105650,10083
A100577,10083
A105108,10084
A101460,10084
A105830,10084
A101535,10084
A101697,49057
A101869,49057
A106829,49057
A104091,49057
A103532,49057
A105497,49057
A106112,49058
A102167,49058
A105498,49058
A104218,49058
A102281,49058
A102433,49059
A100083,49059
A104986,49059
A103113,49059
A102812,49059
A106445,49060
A103202,49060
A104322,49060
A101907,49060
A107001,49060
A105283,49060
A103274,49061
A102338,49061
A106425,49061
A105223,49062
A103451,49062
A104782,49062
A106461,49062
A102946,42594
A100566,42594
A104402,42594
A104570,42594
A103904,42594
A103404,42595
A100851,42595
A100854,42595
A107220,42595
A100316,42595
A105318,42595
A103753,42596
A103685,42596
A106518,42596
A104741,42596
A101826,42596
A105602,42597
A105737,42597
A106469,42597
A105951,42597
A104944,42597
A104269,42598
A103363,42598
A102378,42598
A102766,42598
A102803,42599
A102712,42599
A101248,42599
A105954,42600
A106252,42600
A100342,42600
A102085,42601
A106460,42601
A101337,42601
A105809,42601
A102557,83568
A100185,83568
A103671,83568
A106636,83568
A106683,83568
A102821,83568
A104511,83569
A101394,83569
A101036,83569
A106757,83569
A105482,83569
A105210,83569
A106106,83570
A101807,83570
A103787,83570
A106356,83571
A101030,83571
A100498,83571
A101788,83571
A103848,83571
A107038,83572
A105781,83572
A102920,83572
A104347,83572
A102782,83572
A101744,83573
A107221,83573
A102086,83573
A100458,83573
A100299,83573
A106284,83573
A105847,4560
A105278,4560
A104093,4560
A103710,4560
A106874,4561
A106588,4561
A101057,4561
A105327,4561
A101580,4561
A101421,4562
A103483,4562
A102802,4562
A101988,4562
A103934,4562
A103016,4562
A105769,4563
A105215,4563
A106199,4563
A106179,4563
A106662,4564
A102842,4564
A105187,4564
A105224,4565
A102178,4565
A101817,4565
A106749,4565
A101864,4566
A107112,4566
A105454,4566
A107195,4567
A103331,4567
A100059,4567
A106089,4567
A100655,4567
A103585,4567
A102200,16381
A106808,16381
A101855,16381
A104596,16381
A103676,16382
A103957,16382
A104143,16382
A100051,16382
A101225,16382
A101992,16382
A105917,16383
A100238,16383
A107134,16383
A106052,16384
A103790,16384
A104335,16384
A101179,16384
A103860,16384
A101524,16385
A102768,16385
A106371,16385
A105434,16385
A105754,16385
A104436,16386
A103501,16386
A107206,16386
A103188,16387
A104465,16387
A103936,16387
A106135,16387
A103625,16387
A107173,16388
A101038,16388
A102400,16388
A103575,16388
A104284,16388
A103126,31903
A103543,31903
A101703,31903
A100137,31903
A101305,31904
A106109,31904
A107093,31904
A107006,31904
A106181,31905
A106009,31905
A106493,31905
A100746,31905
A103770,31905
A104550,31906
A107041,31906
A105053,31906
A106672,31906
A101372,31907
A105525,31907
A106879,31907
A101804,31908
A105487,31908
A100649,31908
A101986,31908
A100364,31909
A101262,31909
A107198,31909
A100294,31909
A103678,31910
A102347,31910
A104363,31910
A106887,31910
A105674,38911
A101280,38911
A104108,38911
A104397,38911
A101438,38911
A102540,38911
A106235,38912
A104308,38912
A104962,38912
A105855,38913
A104827,38913
A103195,38913
A102232,38913
A105025,38913
A106833,38914
A107137,38914
A100339,38914
A104784,38914
A103545,38914
A103123,38915
A104426,38915
A105774,38915
A104286,38915
A105429,38915
A101403,38915
A100622,47236
A101142,47236
A102773,47236
A101441,47236
A104278,47237
A105575,47237
A104513,47237
A107000,47238
A105148,47238
A101353,47238
A100235,47239
A104283,47239
A100654,47239
A102428,47239
A106827,47239
A105805,47240
A102671,47240
A103547,47240
A102897,47240
A101897,47240
A103085,47240
A103287,47241
A104207,47241
A102714,47241
A104183,47241
A107059,47241
A105100,47241
A102840,47242
A102447,47242
A105709,47242
A102612,47242
A100635,47242
A103409,47242
A103236,47243
A100389,47243
A106536,47243
A106211,47243
A104420,47243
A103999,47243
A104567,47244
A101523,47244
A106942,47244
A104460,3483
A104026,3483
A100117,3483
A105722,3483
A104453,3484
A101717,3484
A100626,3484
A105124,3484
A101065,3484
A100861,3485
A106606,3485
A106551,3485
A100513,3486
A107058,3486
A101540,3486
A103427,3486
A102884,3486
A103740,3486
A102443,3487
A102328,3487
A101326,3487
A105314,3487
A107128,3487
A103390,3487
A104398,3488
A100552,3488
A104030,3488
A106147,3488
A105861,3488
A105329,3489
A106622,3489
A101443,3489
A105531,3489
A103604,3490
A106856,3490
A101746,3490
A100433,3490
A102032,3491
A101976,3491
A102453,3491
A105207,3491
A103682,24168
A101069,24168
A105788,24168
A101075,24168
A100287,24168
A103102,24168
A100836,24169
A101901,24169
A102589,24169
A107097,24170
A100247,24170
A107230,24170
A102067,24171
A105024,24171
A102746,24171
A103431,24171
A105384,24172
A100231,24172
A103812,24172
A106646,24172
A100508,24172
A107109,24173
A101966,24173
A105744,24173
A101083,24173
A105777,24174
A101114,24174
A103293,24174
A106580,24174
A104541,24175
A103355,24175
A102950,24175
A100572,24175
A100973,24175
A103335,24176
A102862,24176
A105481,24176
A106457,24176
A105888,24177
A103456,24177
A101985,24177
A104948,24177
A103920,24177
A102413,41272
A106452,41272
A102345,41272
A104325,41272
A106893,41272
A107219,41273
A106883,41273
A101254,41273
A100908,41274
A100222,41274
A104938,41274
A104226,41274
A102041,41274
A103087,41275
A102057,41275
A101710,41275
A104763,41275
A105720,41276
A100524,41276
A105435,41276
A102726,41276
A103716,41276
A105696,41277
A101490,41277
A103563,41277
A104932,41277
A102689,41278
A105662,41278
A100026,41278
A103407,41278
A101745,41278
A105668,41279
A104761,41279
A105914,41279
A101115,41280
A105000,41280
A100946,41280
A100034,41280
A102274,66300
A101930,66300
A100567,66300
A102415,66300
A106213,66301
A103702,66301
A102113,66301
A104200,66301
A102698,66302
A102283,66302
A102401,66302
A102708,66302
A103855,66302
A103776,66303
A104298,66303
A104438,66303
A104830,66304
A103727,66304
A105068,66304
A105317,66305
A104247,66305
A104124,66305
A105076,66306
A103505,66306
A106872,66306
A107080,71348
A103653,71348
A103471,71348
A101482,71348
A106817,71348
A105091,71349
A101180,71349
A106558,71349
A102819,71349
A102223,71350
A106624,71350
A100388,71350
A104385,71350
A102752,71350
A104088,71350
A101500,71351
A103752,71351
A100643,71351
A103520,71352
A102148,71352
A100660,71352
A101476,71352
A107205,71352
A106507,71352
A103886,71353
A105588,71353
A102064,71353
A104486,71353
A105906,71353
A103946,71354
A100849,71354
A103732,71354
A102030,71354
A104783,71354
